,Id,Pred,Wteam,Lteam,Year,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins,Losses,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,WRank,WSchool,WTeam_Name,WConference,WWinsKP,WLossesKP,WSeed,WPyth,WAdjustO,WAdjustO Rank,WAdjustD,WAdjustD Rank,WAdjustT,WAdjustT Rank,WLuck,WLuck Rank,WSOS Pyth,WSOS Pyth Rank,WSOS OppO,WSOS OppO Rank,WSOS OppD,WSOS OppD Rank,WNCSOS Pyth,WNCSOS Pyth Rank,LRank,LSchool,LTeam_Name,LConference,LWinsKP,LLossesKP,LSeed,LPyth,LAdjustO,LAdjustO Rank,LAdjustD,LAdjustD Rank,LAdjustT,LAdjustT Rank,LLuck,LLuck Rank,LSOS Pyth,LSOS Pyth Rank,LSOS OppO,LSOS OppO Rank,LSOS OppD,LSOS OppD Rank,LNCSOS Pyth,LNCSOS Pyth Rank,Rank,WinsKP,LossesKP,Pyth,AdjustO,AdjustO Rank,AdjustD,AdjustD Rank,AdjustT,AdjustT Rank,Luck,Luck Rank,SOS Pyth,SOS Pyth Rank,SOS OppO,SOS OppO Rank,SOS OppD,SOS OppD Rank,NCSOS Pyth,NCSOS Pyth Rank
868,2016_1151_1371,0.5,1151,1371,2016,7.6875,27,5,0.450617284,0.3610271903,0.7326203209000001,35.4375,13.96875,12.1875,7.34375,4.75,17.4375,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,0.626893939,2,-3,0.00043659220000000004,0.0084966493,0.0668007529,-4.59280303,0.42329545,-1.66098485,0.07102272700000001,0.083333333,-1.22916667,80,Chattanooga,chattanooga,SC,23,4,,0.7378,106.6,119,97.4,55,67.2,269,0.10300000000000001,15,0.4832,182,104.9,101,105.5,281,0.5489999999999999,136,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,44,6,-3,-0.09650000000000003,-3.200000000000003,54,2.0,20,-3.3999999999999915,163,0.131,-231,-0.12620000000000003,112,1.3000000000000114,-67,5.799999999999997,273,0.12299999999999994,-136
869,2016_1153_1371,0.5,1153,1371,2016,10.3125,22,10,0.4275324675,0.34522111270000005,0.703875969,39.375,15.46875,11.0625,7.9375,5.8125,15.625,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,3.251893939,-3,2,-0.022648224300000002,-0.007309428299999999,0.038056401000000004,-0.65530303,1.92329545,-2.78598485,0.664772727,1.145833333,-3.04166667,27,Cincinnati,cincinnati,Amer,19,7,,0.8526,108.1,87,92.8,10,66.6,297,-0.049,289,0.5458,109,104.3,129,102.6,112,0.4608,228,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,-9,2,0,0.018299999999999983,-1.7000000000000028,22,-2.6000000000000085,-25,-4.0,191,-0.021000000000000005,43,-0.0636000000000001,39,0.7000000000000028,-39,2.8999999999999915,104,0.0348,-44
870,2016_1160_1371,0.5,1160,1371,2016,4.75,21,11,0.42124542119999997,0.3893376414,0.7369109948,42.3125,13.46875,13.46875,5.1875,5.03125,18.71875,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,-2.310606061,-4,3,-0.0289352706,0.0368071004,0.0710914268,2.28219697,-0.07670455,-0.37973485,-2.085227273,0.36458333299999995,0.05208333,63,Colorado,colorado,P12,19,7,,0.765,106.5,121,96.1,45,69.9,132,0.05,71,0.6072,73,106.5,45,102.5,105,0.441,252,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,27,2,0,-0.06930000000000003,-3.299999999999997,56,0.6999999999999886,10,-0.6999999999999886,26,0.078,-175,-0.0022000000000000908,3,2.9000000000000057,-123,2.799999999999997,97,0.015000000000000013,-20
871,2016_1163_1371,0.5,1163,1371,2016,10.32352941,24,10,0.4594180704,0.36212121210000003,0.7865748709,36.52941176,13.85294118,11.11764706,5.705882353,5.029411765,18.0,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,3.262923349,-1,2,0.0092373786,0.0095906711,0.12075530289999999,-3.50089127,0.30748663,-2.73083779,-1.56684492,0.362745098,-0.66666667,23,Connecticut,connecticut,Amer,18,7,,0.8690000000000001,108.5,81,92.1,8,67.3,265,-0.064,311,0.5672,92,104.8,107,102.3,98,0.4781,216,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,-13,1,0,0.034700000000000064,-1.2999999999999972,16,-3.3000000000000114,-27,-3.299999999999997,159,-0.036000000000000004,65,-0.042200000000000015,22,1.2000000000000028,-61,2.5999999999999943,90,0.052100000000000035,-56
872,2016_1167_1371,0.5,1167,1371,2016,8.482758621,21,8,0.4464922711,0.345814978,0.6512345679,38.0,14.96551724,12.4137931,7.7241379310000005,5.068965517,21.48275862,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,1.42215256,-4,0,-0.0036884207000000002,-0.006715563000000001,-0.0145850001,-2.03030303,1.42006269,-1.43469175,0.45141065799999996,0.40229885,2.81609195,109,Cal St. Bakersfield,cal st. bakersfield,WAC,18,7,,0.6479,102.8,186,97.5,57,68.1,227,-0.001,174,0.3441,331,99.9,334,105.7,293,0.4353,258,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,73,1,0,-0.1864,-7.0,121,2.0999999999999943,22,-2.5,121,0.026999999999999996,-72,-0.26530000000000004,261,-3.6999999999999886,166,6.0,285,0.00930000000000003,-14
873,2016_1173_1371,0.5,1173,1371,2016,7.375,25,7,0.4595505618,0.3467741935,0.6726027397,38.65625,14.6875,13.0625,5.90625,4.4375,19.0625,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,0.314393939,0,-1,0.00936987,-0.0057563475,0.006783171700000001,-1.37405303,1.14204545,-0.78598485,-1.366477273,-0.229166667,0.39583333,37,Dayton,dayton,A10,21,3,,0.8333,108.5,83,94.3,20,67.7,245,0.113,11,0.5451,111,104.5,117,102.8,121,0.5912,83,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,1,4,-4,-0.0010000000000000009,-1.2999999999999972,18,-1.1000000000000085,-15,-2.8999999999999915,139,0.14100000000000001,-235,-0.06430000000000002,41,0.9000000000000057,-51,3.0999999999999943,113,0.16519999999999996,-189
874,2016_1181_1371,0.5,1181,1371,2016,9.393939394,23,10,0.4589249493,0.38685208600000004,0.7222222222,36.33333333,13.48484848,9.878787878999999,6.393939393999999,4.181818182,16.63636364,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,2.333333333,-2,2,0.0087442575,0.034321545,0.0564026542,-3.6969697,-0.06060607,-3.9696969710000003,-0.8787878790000001,-0.484848485,-2.03030303,11,Duke,duke,ACC,19,6,,0.9035,121.9,2,100.3,109,69.1,172,-0.040999999999999995,273,0.6824,22,108.1,10,101.2,57,0.5626,111,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,-25,2,-1,0.06919999999999993,12.100000000000009,-63,4.8999999999999915,74,-1.5,66,-0.012999999999999998,27,0.07299999999999995,-48,4.5,-158,1.5,49,0.1366,-161
875,2016_1192_1371,0.5,1192,1371,2016,-1.677419355,17,14,0.4563829787,0.3646677472,0.6988906498,33.12903226,14.09677419,13.0,7.35483871,2.516129032,21.58064516,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,-8.738025416000001,-8,6,0.0062022868999999994,0.0121372062,0.0330710818,-6.90127077,0.55131964,-0.84848485,0.082111437,-2.150537635,2.91397849,273,Fairleigh Dickinson,fairleigh dickinson,NEC,13,12,,0.2729,103.7,165,112.9,329,72.6,42,0.066,44,0.3371,334,99.2,345,105.2,266,0.5659,105,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,237,-4,5,-0.5614000000000001,-6.099999999999994,100,17.5,294,2.0,-64,0.094,-202,-0.27230000000000004,264,-4.3999999999999915,177,5.5,258,0.13989999999999997,-167
876,2016_1195_1371,0.5,1195,1371,2016,2.7241379310000005,16,13,0.46957520090000004,0.34588235289999997,0.6451104101,39.41379310000001,12.89655172,12.0,6.137931034,4.034482758999999,19.62068966,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,-4.33646813,-9,5,0.0193945091,-0.006648188100000001,-0.0207091579,-0.61650993,-0.64890283,-1.84848485,-1.1347962390000002,-0.632183908,0.95402299,201,Florida Gulf Coast,florida gulf coast,ASun,15,12,,0.4161,100.9,222,103.9,183,68.5,194,-0.053,293,0.4168,264,103.8,163,106.9,338,0.4965,195,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,165,-2,5,-0.4182,-8.899999999999991,157,8.5,148,-2.0999999999999943,88,-0.025,47,-0.19260000000000005,194,0.20000000000000284,-5,7.200000000000003,330,0.07050000000000001,-77
877,2016_1201_1371,0.5,1201,1371,2016,3.46875,23,9,0.4304840371,0.343003413,0.6959459459,37.03125,13.0625,10.625,8.15625,3.71875,22.25,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,-3.591856061,-2,1,-0.0196966547,-0.009527128000000001,0.0301263779,-2.99905303,-0.48295455,-3.22348485,0.883522727,-0.947916667,3.58333333,132,Fresno St.,fresno st.,MWC,16,9,,0.5696,102.7,188,100.2,106,69.6,152,0.039,88,0.5088,157,102.2,250,101.9,82,0.4596,231,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,96,-1,2,-0.26470000000000005,-7.099999999999994,123,4.799999999999997,71,-1.0,46,0.067,-158,-0.10060000000000002,87,-1.3999999999999915,82,2.200000000000003,74,0.03360000000000002,-41
878,2016_1211_1371,0.5,1211,1371,2016,12.75,25,7,0.4853737811,0.37613293049999996,0.7598187311,39.375,13.875,11.34375,5.0,3.0,17.59375,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,5.6893939389999995,0,-1,0.0351930893,0.0236023895,0.0939991631,-0.65530303,0.32954545,-2.50473485,-2.272727273,-1.6666666669999999,-1.07291667,30,Gonzaga,gonzaga,WCC,20,6,,0.8492,112.0,35,96.3,48,68.3,213,-0.037000000000000005,265,0.5376,120,105.1,90,103.7,176,0.6406,37,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,-6,3,-1,0.014899999999999913,2.200000000000003,-30,0.8999999999999915,13,-2.299999999999997,107,-0.009000000000000008,19,-0.07180000000000009,50,1.5,-78,4.0,168,0.21459999999999996,-235
879,2016_1214_1371,0.5,1214,1371,2016,0.9,20,10,0.4179750947,0.3088923557,0.6541935484,41.3,12.26666667,13.86666667,5.233333333,3.666666667,20.46666667,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,-6.160606061,-5,2,-0.0322055971,-0.0436381853,-0.011626019599999999,1.26969697,-1.27878788,0.01818182,-2.03939394,-1.0,1.8,234,Hampton,hampton,MEAC,14,9,,0.3534,96.2,304,101.4,131,72.1,52,0.129,7,0.3595,318,101.0,309,106.2,315,0.5705,97,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,198,-3,2,-0.48090000000000005,-13.599999999999994,239,6.0,96,1.5,-54,0.157,-239,-0.24990000000000007,248,-2.5999999999999943,141,6.5,307,0.14450000000000002,-175
880,2016_1218_1371,0.5,1218,1371,2016,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,3.7393939389999997,0,-3,0.0090873129,-0.0246616885,0.0204049218,-2.66363636,2.08787878,-0.68181818,0.46060606,-0.7666666670000001,1.8,52,Hawaii,hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,16,3,-4,-0.040200000000000014,-3.3999999999999915,58,-0.8000000000000114,-12,0.9000000000000057,-37,0.027999999999999997,-74,-0.24260000000000004,241,-3.1999999999999886,156,5.5,259,-0.125,71
881,2016_1221_1371,0.5,1221,1371,2016,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,-11.39393939,-11,11,-0.0372955377,-0.0252073787,0.026727015899999998,-9.90909091,0.36363636,-2.87878788,-0.818181818,-2.151515152,-1.84848485,320,Holy Cross,holy cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,284,-7,7,-0.664,-14.599999999999994,247,13.799999999999997,249,-5.199999999999989,222,0.103,-213,-0.27410000000000007,267,-2.799999999999997,147,7.200000000000003,333,-0.0413,30
882,2016_1231_1371,0.5,1231,1371,2016,13.375,25,7,0.5010729614,0.41469816270000004,0.7230273751999999,37.375,15.96875,13.65625,6.9375,3.96875,18.1875,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,6.3143939389999995,0,-1,0.0508922696,0.0621676217,0.057207807199999995,-2.65530303,2.42329545,-0.19223485,-0.335227273,-0.697916667,-0.47916667,21,Indiana,indiana,B10,20,6,,0.8783,116.1,14,97.8,63,70.2,116,-0.006999999999999999,194,0.5863,83,106.0,59,102.9,123,0.4303,262,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,-15,3,-1,0.04399999999999993,6.299999999999997,-51,2.3999999999999915,28,-0.3999999999999915,10,0.020999999999999998,-52,-0.02310000000000001,13,2.4000000000000057,-109,3.200000000000003,115,0.004300000000000026,-10
883,2016_1233_1371,0.5,1233,1371,2016,5.9375,22,10,0.45608628659999995,0.3720930233,0.7124802528,36.90625,16.84375,12.78125,7.5625,4.125,19.4375,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,-1.1231060609999999,-3,2,0.0059055947999999995,0.0195624823,0.046660684800000005,-3.12405303,3.29829545,-1.06723485,0.289772727,-0.541666667,0.77083333,120,Iona,iona,MAAC,14,10,,0.6124,107.7,96,103.5,172,73.1,31,-0.042,275,0.4578,208,102.0,262,103.5,162,0.6448,34,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,84,-3,3,-0.2219,-2.0999999999999943,31,8.099999999999994,137,2.5,-75,-0.014000000000000005,29,-0.15160000000000007,138,-1.5999999999999943,94,3.799999999999997,154,0.21880000000000005,-238
884,2016_1234_1371,0.5,1234,1371,2016,9.387096774,21,10,0.45047418340000006,0.3823088456,0.7192429022,38.38709677,16.0,10.41935484,6.806451612999999,4.838709677,16.25806452,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,2.326490713,-4,2,0.0002934916,0.0297783046,0.0534233342,-1.64320626,2.45454545,-3.42913001,-0.46627566,0.17204301,-2.40860215,4,Iowa,iowa,B10,20,5,,0.9269,118.5,7,95.0,29,69.9,130,-0.048,286,0.674,24,107.6,17,101.0,47,0.5531,128,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,-32,3,-2,0.0925999999999999,8.700000000000003,-58,-0.4000000000000057,-6,-0.6999999999999886,24,-0.020000000000000004,40,0.06459999999999999,-46,4.0,-151,1.2999999999999972,39,0.12710000000000005,-144
885,2016_1235_1371,0.5,1235,1371,2016,6.875,21,11,0.5015075377,0.3802008608,0.7061143984,36.0625,16.53125,11.5625,6.15625,4.21875,15.53125,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,-0.18560606100000002,-4,3,0.0513268459,0.0276703198,0.0402948304,-3.96780303,2.98579545,-2.28598485,-1.1164772729999999,-0.44791666700000005,-3.13541667,15,Iowa St.,iowa st.,B12,18,7,,0.8969,119.5,4,99.0,77,72.4,45,-0.055,298,0.7126,7,106.9,38,98.7,1,0.5266,156,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,-21,1,0,0.06259999999999999,9.700000000000003,-61,3.5999999999999943,42,1.8000000000000114,-61,-0.027000000000000003,52,0.10319999999999996,-63,3.3000000000000114,-130,-1.0,-7,0.10059999999999997,-116
886,2016_1242_1371,0.5,1242,1371,2016,12.696969699999999,29,4,0.4886901631,0.42204724409999994,0.7061994609000001,37.33333333,15.45454545,12.54545455,6.757575758,4.0,18.90909091,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,5.636363639,4,-4,0.0385094713,0.0695167031,0.0403798929,-2.6969697,1.9090909,-1.3030303,-0.515151515,-0.666666667,0.24242424,5,Kansas,kansas,B12,21,4,,0.9263,117.9,10,94.6,25,70.0,125,0.05,69,0.7172,5,107.1,30,98.8,3,0.5407,149,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,-31,4,-3,0.09199999999999997,8.100000000000009,-55,-0.8000000000000114,-10,-0.5999999999999943,19,0.078,-177,0.1077999999999999,-65,3.5,-138,-0.9000000000000057,-5,0.11469999999999997,-123
887,2016_1246_1371,0.5,1246,1371,2016,11.41176471,26,8,0.47856086740000003,0.3704866562,0.6833976834000001,38.58823529,14.41176471,11.0,5.617647058999999,5.647058824,20.47058824,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,4.351158648999999,1,0,0.0283801756,0.0179561152,0.0175781154,-1.44206774,0.86631016,-2.84848485,-1.655080214,0.980392157,1.80392157,9,Kentucky,kentucky,SEC,19,6,,0.9177,117.9,9,95.6,37,68.5,196,-0.040999999999999995,274,0.6693,27,106.6,43,100.2,21,0.6205,57,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,-27,2,-1,0.08339999999999992,8.100000000000009,-56,0.19999999999998863,2,-2.0999999999999943,90,-0.012999999999999998,28,0.05989999999999995,-43,3.0,-125,0.5,13,0.19450000000000006,-215
888,2016_1268_1371,0.5,1268,1371,2016,9.125,24,8,0.4854035489,0.37575757579999997,0.7604501607999999,35.375,14.0625,12.84375,5.75,5.375,16.625,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,2.064393939,-1,0,0.0352228571,0.0232270348,0.0946305928,-4.65530303,0.51704545,-1.00473485,-1.522727273,0.708333333,-2.04166667,13,Maryland,maryland,B10,22,4,,0.8987,112.4,32,93.0,11,68.0,230,0.036000000000000004,94,0.6505,45,106.2,51,100.6,34,0.5004,191,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,-23,5,-3,0.06440000000000001,2.6000000000000085,-33,-2.4000000000000057,-24,-2.5999999999999943,124,0.064,-152,0.041099999999999914,-25,2.6000000000000085,-117,0.8999999999999915,26,0.07439999999999997,-81
889,2016_1274_1371,0.5,1274,1371,2016,8.8125,25,7,0.4766514806,0.3656093489,0.7507122506999999,34.75,12.8125,10.65625,6.0625,3.625,16.5625,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,1.7518939390000001,0,-1,0.0264707888,0.013078807900000001,0.0848926827,-5.28030303,-0.73295455,-3.19223485,-1.2102272729999999,-1.041666667,-2.10416667,12,Miami FL,miami fl,ACC,20,4,,0.9015,115.3,19,95.1,30,68.0,234,0.035,97,0.6828,21,108.5,5,101.5,66,0.5477,139,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,-24,3,-3,0.06719999999999993,5.5,-46,-0.30000000000001137,-5,-2.5999999999999943,128,0.063,-149,0.07339999999999991,-49,4.900000000000006,-163,1.7999999999999972,58,0.12169999999999997,-133
890,2016_1276_1371,0.5,1276,1371,2016,6.242424242,21,12,0.4647812166,0.38415366149999997,0.7392120075,32.03030303,14.96969697,9.727272727,5.424242424,2.090909091,15.66666667,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,-0.8181818190000001,-4,4,0.0146005248,0.0316231205,0.0733924395,-8.0,1.42424242,-4.121212123,-1.848484849,-2.575757576,-3.0,48,Michigan,michigan,B10,19,7,,0.8111,115.8,15,102.1,146,66.3,305,0.048,74,0.6162,65,105.9,64,101.6,71,0.4782,215,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,12,2,0,-0.0232,6.0,-50,6.699999999999989,111,-4.299999999999997,199,0.076,-172,0.006799999999999917,-5,2.3000000000000114,-104,1.8999999999999915,63,0.052200000000000024,-57
891,2016_1277_1371,0.5,1277,1371,2016,16.38235294,29,5,0.4836956522,0.43356643359999997,0.7302631579000001,41.85294118,20.55882353,11.79411765,4.4117647060000005,5.147058824,19.08823529,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,9.321746878999999,4,-3,0.0335149604,0.08103589259999999,0.0644435899,1.82263815,7.01336898,-2.0543671999999997,-2.860962567,0.48039215700000004,0.42156862,3,Michigan St.,michigan st.,B10,21,5,,0.9355,119.8,3,94.9,28,68.1,222,-0.022000000000000002,230,0.6412,53,105.8,66,100.6,35,0.4752,219,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,-33,4,-2,0.10119999999999996,10.0,-62,-0.5,-7,-2.5,116,0.005999999999999995,-16,0.03179999999999994,-17,2.200000000000003,-102,0.8999999999999915,27,0.04920000000000002,-53
892,2016_1292_1371,0.5,1292,1371,2016,4.096774194,22,9,0.44885410840000006,0.3887147335,0.607198748,36.80645161,13.03225806,11.93548387,6.258064516,3.483870968,20.451612899999997,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,-2.9638318669999997,-3,1,-0.0013265834,0.0361841925,-0.05862082,-3.22385142,-0.51319649,-1.91300098,-1.014662757,-1.1827956990000001,1.78494623,125,Middle Tennessee,middle tennessee,CUSA,18,7,,0.5897,101.0,220,97.9,64,69.2,169,0.057,60,0.4536,219,103.2,189,104.9,246,0.5579999999999999,122,36,Seton Hall,seton hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.027999999999999997,246,0.6094,70,103.6,168,99.7,8,0.426,272,89,1,0,-0.24460000000000004,-8.799999999999997,155,2.5,29,-1.3999999999999915,63,0.08499999999999999,-186,-0.15580000000000005,149,-0.3999999999999915,21,5.200000000000003,238,0.13199999999999995,-150
