,Id,Pred,Wteam,Lteam,Year,WAvgPointSpread,WWins,WLosses,WFieldGoalAvg,WThreePointAvg,WFreeThrowAvg,WReboundAvg,WAssistAvg,WTurnOverAvg,WStealAvg,WBlockAvg,WPersonalFoulAvg,LAvgPointSpread,LWins,LLosses,LFieldGoalAvg,LThreePointAvg,LFreeThrowAvg,LReboundAvg,LAssistAvg,LTurnOverAvg,LStealAvg,LBlockAvg,LPersonalFoulAvg,AvgPointSpread,Wins_x,Losses_x,FieldGoalAvg,ThreePointAvg,FreeThrowAvg,ReboundAvg,AssistAvg,TurnOverAvg,StealAvg,BlockAvg,PersonalFoulAvg,WTeam_Name,WRank,WSchool,WConference,Wins_y,Losses_y,WSeed,WPyth,WAdjustO,WAdjustO Rank,WAdjustD,WAdjustD Rank,WAdjustT,WAdjustT Rank,WLuck,WLuck Rank,WSOS Pyth,WSOS Pyth Rank,WSOS OppO,WSOS OppO Rank,WSOS OppD,WSOS OppD Rank,WNCSOS Pyth,WNCSOS Pyth Rank,LTeam_Name,LRank,LSchool,LConference,LWinsKP,Losses,LSeed,LPyth,LAdjustO,LAdjustO Rank,LAdjustD,LAdjustD Rank,LAdjustT,LAdjustT Rank,LLuck,LLuck Rank,LSOS Pyth,LSOS Pyth Rank,LSOS OppO,LSOS OppO Rank,LSOS OppD,LSOS OppD Rank,LNCSOS Pyth,LNCSOS Pyth Rank,Rank
1291,2016_1214_1421,0.5,1214,1421,2016,0.9,20,10,0.4179750947,0.3088923557,0.6541935484,41.3,12.26666667,13.86666667,5.233333333,3.666666667,20.46666667,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,-4.551612902999999,0,-1,-0.03238945939999999,-0.013267793299999995,-0.04686465269999995,4.299999999999997,0.2666666699999993,0.7053763499999999,-3.992473119000001,0.44086021499999983,2.7892473199999976,hampton,234,Hampton,MEAC,14,9,,0.3534,96.2,304,101.4,131,72.1,52,0.129,7,0.3595,318,101.0,309,106.2,315,0.5705,97,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,101
1292,2016_1218_1421,0.5,1218,1421,2016,10.8,25,5,0.4592680047,0.3278688525,0.6862244898000001,37.36666667,15.63333333,13.16666667,7.733333332999999,3.9,20.46666667,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,5.348387097000002,5,-6,0.008903450600000029,0.005708703499999968,-0.014833711299999884,0.3666666700000008,3.6333333299999993,0.005376349999998809,-1.4924731190000011,0.6741935479999999,2.7892473199999976,hawaii,52,Hawaii,BW,20,3,,0.7941,106.4,123,94.6,23,71.5,69,0.0,172,0.3668,311,100.4,324,105.2,267,0.301,343,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-81
1293,2016_1221_1421,0.5,1221,1421,2016,-4.333333333,14,19,0.4128851541,0.3273231623,0.6925465839,30.12121212,13.90909091,10.96969697,6.454545455,2.515151515,16.81818182,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,-9.784946236,-6,8,-0.0374794,0.005163013300000019,-0.00851161719999993,-6.878787880000001,1.90909091,-2.191593350000001,-2.7712609970000006,-0.7106549370000002,-0.8592375300000015,holy cross,320,Holy Cross,Pat,10,14,,0.1703,95.2,312,109.2,284,65.4,328,0.075,33,0.3353,337,100.8,315,106.9,341,0.3847,302,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,187
1294,2016_1231_1421,0.5,1231,1421,2016,13.375,25,7,0.5010729614,0.4146981627,0.7230273751999999,37.375,15.96875,13.65625,6.9375,3.96875,18.1875,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,7.923387097000001,5,-4,0.050708407300000036,0.09253801370000003,0.021969174099999992,0.375,3.96875,0.4949596799999991,-2.2883064520000005,0.742943548,0.5100806499999989,indiana,21,Indiana,B10,20,6,,0.8783,116.1,14,97.8,63,70.2,116,-0.006999999999999999,194,0.5863,83,106.0,59,102.9,123,0.4303,262,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-112
1295,2016_1233_1421,0.5,1233,1421,2016,5.9375,22,10,0.4560862866,0.3720930233,0.7124802528,36.90625,16.84375,12.78125,7.5625,4.125,19.4375,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,0.4858870970000009,2,-1,0.005721732499999965,0.04993287429999999,0.011422051700000102,-0.09375,4.84375,-0.3800403200000009,-1.6633064520000005,0.899193548,1.760080649999999,iona,120,Iona,MAAC,14,10,,0.6124,107.7,96,103.5,172,73.1,31,-0.042,275,0.4578,208,102.0,262,103.5,162,0.6448,34,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-13
1296,2016_1234_1421,0.5,1234,1421,2016,9.387096774,21,10,0.4504741834000001,0.3823088456,0.7192429022,38.38709677,16.0,10.41935484,6.806451612999999,4.838709677,16.25806452,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,3.9354838710000006,1,-1,0.00010962930000013582,0.0601486966,0.018184701100000037,1.3870967699999994,4.0,-2.7419354800000004,-2.4193548390000013,1.6129032249999995,-1.4193548299999996,iowa,4,Iowa,B10,20,5,,0.9269,118.5,7,95.0,29,69.9,130,-0.048,286,0.674,24,107.6,17,101.0,47,0.5531,128,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-129
1297,2016_1235_1421,0.5,1235,1421,2016,6.875,21,11,0.5015075377,0.3802008608,0.7061143984,36.0625,16.53125,11.5625,6.15625,4.21875,15.53125,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,1.4233870970000009,1,0,0.051142983600000025,0.05804071179999998,0.005056197300000065,-0.9375,4.53125,-1.5987903200000009,-3.0695564520000005,0.992943548,-2.146169350000001,iowa st.,15,Iowa St.,B12,18,7,,0.8969,119.5,4,99.0,77,72.4,45,-0.055,298,0.7126,7,106.9,38,98.7,1,0.5266,156,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-118
1298,2016_1242_1421,0.5,1242,1421,2016,12.6969697,29,4,0.4886901631,0.4220472441,0.7061994609000001,37.33333333,15.45454545,12.54545455,6.757575758,4.0,18.90909091,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,7.245356796999999,9,-7,0.03832560900000004,0.09988709509999992,0.005141259800000131,0.3333333300000021,3.4545454499999995,-0.6158357700000003,-2.4682306940000007,0.774193548,1.2316715599999988,kansas,5,Kansas,B12,21,4,,0.9263,117.9,10,94.6,25,70.0,125,0.05,69,0.7172,5,107.1,30,98.8,3,0.5407,149,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-128
1299,2016_1246_1421,0.5,1246,1421,2016,11.41176471,26,8,0.4785608674,0.3704866562,0.6833976834000001,38.58823529,14.41176471,11.0,5.6176470589999985,5.647058824,20.47058824,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,5.960151807000001,6,-3,0.02819631330000005,0.04832650719999998,-0.017660517699999878,1.58823529,2.41176471,-2.161290320000001,-3.608159393000001,2.421252372,2.7931688900000005,kentucky,9,Kentucky,SEC,19,6,,0.9177,117.9,9,95.6,37,68.5,196,-0.041,274,0.6693,27,106.6,43,100.2,21,0.6205,57,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-124
1300,2016_1268_1421,0.5,1268,1421,2016,9.125,24,8,0.4854035489,0.3757575758,0.7604501607999999,35.375,14.0625,12.84375,5.75,5.375,16.625,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,3.6733870970000018,4,-3,0.0350389948,0.053597426799999966,0.0593919597,-1.625,2.0625,-0.3175403200000009,-3.4758064520000005,2.149193548,-1.052419350000001,maryland,13,Maryland,B10,22,4,,0.8987,112.4,32,93.0,11,68.0,230,0.036000000000000004,94,0.6505,45,106.2,51,100.6,34,0.5004,191,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-120
1301,2016_1274_1421,0.5,1274,1421,2016,8.8125,25,7,0.4766514806,0.3656093489,0.7507122506999999,34.75,12.8125,10.65625,6.0625,3.625,16.5625,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,3.3608870970000018,5,-4,0.02628692650000003,0.04344919990000001,0.04965404959999997,-2.25,0.8125,-2.505040320000001,-3.1633064520000005,0.399193548,-1.114919350000001,miami fl,12,Miami FL,ACC,20,4,,0.9015,115.3,19,95.1,30,68.0,234,0.035,97,0.6828,21,108.5,5,101.5,66,0.5477,139,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-121
1302,2016_1276_1421,0.5,1276,1421,2016,6.242424242,21,12,0.4647812166,0.3841536615,0.7392120075,32.03030303,14.96969697,9.727272727,5.424242424,2.090909091,15.66666667,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,0.7908113390000011,1,1,0.014416662500000009,0.061993512499999966,0.0381538064000001,-4.969696970000001,2.9696969699999998,-3.434017593,-3.801564028000001,-1.1348973610000002,-2.0107526800000013,michigan,48,Michigan,B10,19,7,,0.8111,115.8,15,102.1,146,66.3,305,0.048,74,0.6162,65,105.9,64,101.6,71,0.4782,215,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-85
1303,2016_1277_1421,0.5,1277,1421,2016,16.38235294,29,5,0.4836956522,0.4335664336,0.7302631579000001,41.85294118,20.55882353,11.79411765,4.4117647060000005,5.147058824,19.08823529,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,10.930740037,9,-6,0.03333109810000001,0.11140628459999996,0.029204956800000126,4.852941180000002,8.558823530000002,-1.3671726700000004,-4.814041746,1.9212523719999999,1.410815939999999,michigan st.,3,Michigan St.,B10,21,5,,0.9355,119.8,3,94.9,28,68.1,222,-0.022,230,0.6412,53,105.8,66,100.6,35,0.4752,219,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-130
1304,2016_1292_1421,0.5,1292,1421,2016,4.096774194,22,9,0.4488541084000001,0.3887147335,0.607198748,36.80645161,13.03225806,11.93548387,6.258064516,3.483870968,20.4516129,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,-1.3548387089999991,2,-2,-0.0015104456999998628,0.06655458450000001,-0.0938594531,-0.19354838999999655,1.0322580600000002,-1.2258064500000003,-2.9677419360000004,0.2580645160000001,2.7741935499999957,middle tennessee,125,Middle Tennessee,CUSA,18,7,,0.5897,101.0,220,97.9,64,69.2,169,0.057,60,0.4536,219,103.2,189,104.9,246,0.5579999999999999,122,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-8
1305,2016_1314_1421,0.5,1314,1421,2016,12.70588235,28,6,0.4787379973,0.31389365350000004,0.7375886525,40.97058824,18.11764706,10.91176471,6.8823529410000015,4.3823529410000015,17.91176471,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,7.254269447,8,-5,0.028373443199999963,-0.00826649549999997,0.036530451400000115,3.9705882399999983,6.11764706,-2.249525610000001,-2.343453510999999,1.1565464890000017,0.2343453599999989,north carolina,7,North Carolina,ACC,21,4,,0.9225,118.8,5,95.8,40,72.9,37,-0.045,278,0.6545,40,106.9,37,101.1,53,0.5745,92,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-126
1306,2016_1320_1421,0.5,1320,1421,2016,4.6363636360000005,21,12,0.4543311727,0.3718662953,0.7540394973000001,29.6969697,11.84848485,9.696969697,5.787878788,2.636363636,15.33333333,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,-0.8152492669999987,1,1,0.003966618600000027,0.04970614630000003,0.05298129620000014,-7.303030300000002,-0.15151514999999982,-3.4643206230000008,-3.4379276640000014,-0.589442816,-2.3440860200000007,northern iowa,98,Northern Iowa,MVC,16,11,,0.679,106.8,111,100.1,101,63.6,345,-0.022,227,0.5724,89,104.4,124,101.8,74,0.667,23,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-35
1307,2016_1323_1421,0.5,1323,1421,2016,5.125,21,11,0.4712581345,0.3689167975,0.7352941176000001,36.0625,13.46875,9.71875,5.59375,3.90625,15.5,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,-0.3266129029999991,1,0,0.020893580400000056,0.0467566485,0.03423591650000013,-0.9375,1.46875,-3.4425403200000013,-3.632056452000001,0.680443548,-2.177419350000001,notre dame,25,Notre Dame,ACC,18,7,,0.8661,125.2,1,106.4,231,66.4,301,-0.006,189,0.6673,30,107.1,28,100.8,43,0.5161,173,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-108
1308,2016_1328_1421,0.5,1328,1421,2016,9.96875,25,7,0.4585062241,0.4260204082,0.7279752705,38.8125,14.53125,12.96875,6.90625,5.25,16.8125,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,4.517137097000001,5,-4,0.008141669999999991,0.10386025919999996,0.02691706940000005,1.8125,2.53125,-0.19254032000000088,-2.3195564520000005,2.024193548,-0.8649193500000011,oklahoma,6,Oklahoma,B12,20,4,,0.9226,118.2,8,95.3,33,71.5,66,0.022,120,0.7284,3,108.0,12,99.1,6,0.575,91,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-127
1309,2016_1332_1421,0.5,1332,1421,2016,9.151515152,27,6,0.4637159032,0.3505311077,0.7148337596,35.75757576,13.63636364,11.36363636,7.606060606000002,5.818181817999999,18.03030303,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,3.6999022490000018,7,-5,0.01335134910000002,0.028370958700000008,0.013775558500000009,-1.2424242399999983,1.6363636400000008,-1.7976539600000017,-1.619745845999998,2.5923753659999997,0.3528836799999979,oregon,20,Oregon,P12,20,6,,0.8809,117.0,13,98.3,68,69.6,147,0.017,131,0.6844,20,105.7,70,98.8,2,0.5213,165,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-113
1310,2016_1333_1421,0.5,1333,1421,2016,1.4333333330000002,18,12,0.4394904459,0.3727272727000001,0.6806853583,34.53333333,13.36666667,11.53333333,7.333333333,3.266666667,20.23333333,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,-4.018279569999999,-2,1,-0.010874108199999954,0.050567123700000105,-0.02037284279999996,-2.466666670000002,1.3666666700000007,-1.6279569900000013,-1.8924731190000008,0.04086021499999992,2.55591398,oregon st.,71,Oregon St.,P12,15,9,,0.7475,107.2,107,97.5,60,67.9,239,0.056,62,0.6956,12,107.4,22,99.9,13,0.5306,155,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-62
1311,2016_1338_1421,0.5,1338,1421,2016,7.0645161289999985,20,11,0.4591893393,0.3513513514,0.7575757576000001,37.61290323,16.77419355,11.67741935,5.032258065,3.451612903,17.48387097,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,1.6129032260000002,0,0,0.008824785200000018,0.029191202400000005,0.05651755650000013,0.6129032300000006,4.77419355,-1.4838709700000017,-4.193548387000002,0.225806451,-0.1935483799999993,pittsburgh,60,Pittsburgh,ACC,17,7,,0.7836,113.8,23,101.8,138,66.9,282,0.025,117,0.6204,61,107.1,31,102.6,113,0.3404,325,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-73
1312,2016_1344_1421,0.5,1344,1421,2016,4.242424242,23,10,0.4219858156,0.3209876543,0.7271505376,36.57575758,15.90909091,11.51515152,6.6363636360000005,3.606060606,16.90909091,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,-1.2091886609999989,3,-1,-0.028378738499999945,-0.0011724947000000265,0.02609233650000009,-0.4242424199999988,3.90909091,-1.6461388000000008,-2.589442816,0.3802541540000002,-0.7683284400000012,providence,59,Providence,BE,19,7,,0.7853,106.7,114,95.4,34,70.2,118,0.048,76,0.6188,63,105.5,75,101.1,55,0.4291,267,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-74
1313,2016_1345_1421,0.5,1345,1421,2016,13.14705882,26,8,0.4717171717,0.3684210526,0.7424460432,40.82352941,17.58823529,11.94117647,4.264705882,4.647058824,17.17647059,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,7.695445917000001,6,-3,0.02135261760000001,0.046260903599999965,0.041387842100000016,3.823529409999999,5.58823529,-1.2201138500000006,-4.961100570000001,1.4212523719999999,-0.50094876,purdue,17,Purdue,B10,20,6,,0.8905,109.8,68,91.5,7,69.3,161,-0.023,232,0.6213,60,106.5,46,102.0,85,0.4281,270,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-116
1314,2016_1355_1421,0.5,1355,1421,2016,7.032258065,24,7,0.44739819,0.3615384615,0.7423398329,37.51612903,11.29032258,11.74193548,4.612903226,2.129032258,19.96774194,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,1.5806451620000006,4,-4,-0.0029663641000000074,0.039378312499999964,0.041281631800000114,0.5161290300000019,-0.7096774200000002,-1.4193548400000005,-4.612903226,-1.096774194,2.2903225899999993,south dakota st.,70,South Dakota St.,Sum,20,6,,0.7492,110.1,58,100.1,103,69.8,143,-0.012,208,0.5198,146,103.3,186,102.6,110,0.5783,88,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-63
1315,2016_1371_1421,0.5,1371,1421,2016,7.0606060610000005,25,8,0.4501806918,0.35253054100000003,0.665819568,40.03030303,13.54545455,13.84848485,7.272727272999999,4.666666667,18.66666667,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,1.6089931580000014,5,-3,-0.00018386230000000392,0.030370392000000024,-0.03523863309999997,3.030303029999999,1.5454545500000003,0.6871945299999993,-1.9530791790000013,1.4408602150000005,0.9892473200000004,seton hall,36,Seton Hall,BE,17,7,,0.8343,109.8,65,95.4,35,70.6,106,-0.028,246,0.6094,70,103.6,168,99.7,8,0.426,272,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-97
1316,2016_1372_1421,0.5,1372,1421,2016,15.28571429,23,5,0.4865525672,0.374789916,0.7436823105,33.78571429,18.35714286,12.57142857,8.357142857000001,3.285714286,20.92857143,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,9.834101387,3,-6,0.036188013100000034,0.052629767,0.04262410940000005,-3.214285709999998,6.35714286,-0.5898617500000007,-0.8686635949999992,0.0599078340000001,3.2511520800000007,stephen f. austin,94,Stephen F. Austin,Slnd,18,5,,0.6942,107.3,106,99.9,97,68.1,226,0.057,59,0.3853,298,101.5,286,105.7,292,0.6367,42,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-39
1317,2016_1380_1421,0.5,1380,1421,2016,1.870967742,19,12,0.4359977641,0.3446969697,0.6734104045999999,35.41935484,10.32258065,11.32258065,7.35483871,3.322580645,19.74193548,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,-3.5806451609999983,-1,1,-0.014366790000000018,0.02253682069999996,-0.027647796500000044,-1.5806451600000033,-1.6774193499999992,-1.83870967,-1.8709677420000004,0.0967741929999999,2.0645161299999977,southern,205,Southern,SWAC,17,8,,0.4072,101.2,214,104.5,197,69.0,175,0.077,30,0.3391,333,99.2,346,105.1,263,0.6049,65,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,72
1318,2016_1386_1421,0.5,1386,1421,2016,7.676470588,27,7,0.4543670265,0.3269230769,0.7126137841,38.58823529,15.11764706,10.11764706,5.147058824,3.382352941,16.02941176,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,2.224857685000001,7,-4,0.004002472400000011,0.0047629278999999905,0.011555583000000036,1.58823529,3.1176470599999995,-3.0436432600000014,-4.078747628,0.15654648900000012,-1.6480075900000024,saint joseph's,35,Saint Joseph's,A10,21,4,,0.8344,110.6,54,96.1,44,70.8,96,0.056,61,0.5363,124,103.8,162,102.5,102,0.5106,178,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-98
1319,2016_1392_1421,0.5,1392,1421,2016,10.26666667,24,6,0.4768099548,0.3752417795,0.668989547,38.33333333,16.3,11.66666667,5.9,4.6,16.23333333,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,4.815053767,4,-5,0.02644540070000001,0.05308163050000003,-0.032068654099999934,1.3333333300000019,4.300000000000002,-1.4946236500000012,-3.3258064519999997,1.3741935479999996,-1.4440860200000003,stony brook,54,Stony Brook,AE,22,4,,0.7916,107.0,110,95.2,31,67.2,270,0.033,104,0.3956,288,102.5,229,106.4,324,0.6443,35,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-79
1320,2016_1393_1421,0.5,1393,1421,2016,4.5,19,13,0.4265033408,0.3608247423,0.68288854,35.53125,14.0625,12.125,8.09375,4.0625,16.5625,5.451612902999999,20,11,0.4503645541,0.322160149,0.7010582011,37.0,12.0,13.16129032,9.225806452,3.225806452,17.67741935,-0.9516129029999992,-1,2,-0.023861213300000017,0.03866459329999994,-0.01816966109999996,-1.46875,2.0625,-1.0362903200000009,-1.1320564520000005,0.836693548,-1.114919350000001,syracuse,31,Syracuse,ACC,18,8,,0.847,111.8,36,96.3,47,64.6,338,-0.015,214,0.6547,39,107.4,20,101.6,68,0.5104,180,unc asheville,133,UNC Asheville,BSth,17,9,,0.5684,100.8,224,98.5,71,71.2,76,-0.018000000000000002,218,0.4166,266,102.3,242,105.3,274,0.5822,87,-102
